Licence No.(牌照編號),Name of TCSP Licensee in English(持牌人的英文姓名／名稱),Name of TCSP Licensee in Chinese(持牌人的中文姓名／名稱),Business Address(營業地址),Remarks in English(英文備註),Remarks in Chinese(中文備註)
TC006610,STARTUPCOW BUSINESS SOLUTIONS LIMITED,開荒牛商務有限公司,"FLAT/ROOM A, 19/F, MAX SHARE CENTRE, 367-373 KING'S ROAD, NORTH POINT, HONG KONG",,
TC006612,SYSTEMS COMPANY SECRETARIES LIMITED,捷誠商務顧問有限公司,"FLAT/RM B, 13/F, WING TAT COMMERCIAL BUILDING, 121-125 WING LOK STREET, SHEUNG WAN, HONG KONG",,
TC006613,DARTFORD LIMITED,,"FLAT/RM B, 13/F, WING TAT COMMERCIAL BUILDING, 121-125 WING LOK STREET, SHEUNG WAN, HONG KONG",,
TC006615,"MIN LI CO., LIMITED",民利商務貿易有限公司,"UNIT D12, 16/F, JING HO INDUSTRIAL BUILDING, 78-84 WANG LUNG STREET, TSUEN WAN, NEW TERRITORIES, HONG KONG",,
TC006616,PRECIOUS CONSULTING LIMITED,多寶咨詢有限公司,"6/F, AUBIN HOUSE, 171-172 GLOUCESTER ROAD, WAN CHAI, HONG KONG",,
TC006617,YOTEI HOLDINGS LIMITED,,"ROOM 1904, 19/F, CHINACHEM HOLLYWOOD CENTRE, 1-13 HOLLYWOOD ROAD, CENTRAL, HONG KONG",,
TC006620,INTEGRITY CONSULTING SERVICES LIMITED,誠信專業秘書有限公司,"ROOM 3, 15/F, ORIENTAL CENTRE, 67-71 CHATHAM ROAD SOUTH, TSIM SHA TSUI, KOWLOON, HONG KONG",,
TC006622,MIDUO INTERNATIONAL LIMITED,米多國際有限公司,"FLAT A (301), 3/F, WAH WAI INDUSTRIAL BUILDING, 1-7 WO HEUNG STREET, SHA TIN, NEW TERRITORIES, HONG KONG",,
TC006623,ACK SERVICES LIMITED,富本專業商務有限公司,"FLAT/ROOM A, 8/F, ETON BUILDING, 288 DES VOEUX ROAD CENTRAL, SHEUNG WAN, HONG KONG",,
TC006626,GRANDA NOMINEES LIMITED,均信商業服務有限公司,"FLAT/ROOM 803, 8/F, YU SUNG BOON BUILDING, 111 DES VOEUX ROAD, CENTRAL, HONG KONG",,
TC006628,MERRITT ASIA LIMITED,,"UNIT 1102, 11/F, 29 AUSTIN ROAD, TSIM SHA TSUI, KOWLOON, HONG KONG",,
TC006630,KAIZEN CORPORATE SERVICES LIMITED,啓源商務諮詢有限公司,"ROOM 03, 21/F, FUTURA PLAZA, 111 HOW MING STREET, KWUN TONG, KOWLOON, HONG KONG",,
TC006631,CTI CAPITAL TRUST LIMITED,信惠國際信託有限公司,"SUITES 3606-3610, 36/F, TWO PACIFIC PLACE, 88 QUEENSWAY, ADMIRALTY, HONG KONG",The licensee is a trust company registered under section 78(1) of the Trustee Ordinance (Cap. 29),持牌人屬根據《受託人條例》(第29章) 第78(1)條註冊的信託公司
TC006633,SOLAS FIDUCIARY SERVICES (HK) LIMITED,,"SUITE 1506, 15/F, THE L PLAZA, 367-375 QUEEN'S ROAD CENTRAL, SHEUNG WAN, HONG KONG",,
TC006634,TAI PING ACCOUNTING SERVICES LIMITED,太平會計有限公司,"G/F, 66V WATERLOO ROAD(BESIDE THE RAILWAY BRIDGE), HOMANTIN, KOWLOON, HONG KONG",,
TC006635,CY BUSINESS CONSULTANT LIMITED,昌羽商務諮詢有限公司,"FLAT 7, BLOCK B, 23/F, HOOVER INDUSTRIAL BUILDING, 26-38 KWAI CHEONG ROAD, KWAI CHUNG, NEW TERRITORIES, HONG KONG",,
TC006636,AALL & ZYLEMAN CORPORATE SERVICES LIMITED,,"FLAT A-D, 3/F, JONSIM PLACE, 228 QUEEN'S ROAD EAST, WAN CHAI, HONG KONG",,
TC006637,ENTRE NOUS REAL HOLDINGS LIMITED,,"FLAT A-D, 3/F, JONSIM PLACE, 228 QUEEN'S ROAD EAST, WAN CHAI, HONG KONG",,
TC006638,DIAMOND CORPORATE & ADVISORY SERVICES LIMITED,鑽石企業及諮詢服務有限公司,"FLAT/RM 3701, 37/F, AIA TOWER, 183 ELECTRIC ROAD, NORTH POINT, HONG KONG",,
TC006639,HANGDA INTERNATIONAL BUSINESS LIMITED,香港恒達國際商務有限公司,香港九龍旺角廣華街48號廣發商業中心12樓06室,,
TC006640,PAVILIA CONSULTANT LIMITED,,"ROOM 3205C, 32/F, KIMBERLAND CENTRE, 55 WING HONG STREET, LAI CHI KOK, KOWLOON, HONG KONG",,
TC006641,UNICON BUSINESS CONSULTANTS LIMITED,世通商務顧問有限公司,"ROOM 602, 6/F, NO.168 QUEEN'S ROAD CENTRAL, CENTRAL, HONG KONG",,
TC006644,TC CAPITAL MANAGEMENT LIMITED,天財資產管理有限公司,"SUITE 3508, 35/F, TOWER 6, THE GATEWAY, HARBOUR CITY, 9 CANTON ROAD, TSIM SHA TSUI, KOWLOON, HONG KONG",,
TC006645,ZORYA LIMITED,,"ROOM 701-3, HOLLYWOOD COMMERCIAL HOUSE, 3-5 OLD BAILEY STREET, CENTRAL, HONG KONG",,
TC006646,TARGET INTERNATIONAL TRUSTEE LIMITED,泰達國際信託有限公司,"SUITE 1811A, 18/F, TOWER 2, LIPPO CENTRE, 89 QUEENSWAY, ADMIRALTY, HONG KONG",The licensee is a trust company registered under section 78(1) of the Trustee Ordinance (Cap. 29),持牌人屬根據《受託人條例》(第29章) 第78(1)條註冊的信託公司
TC006649,STC CONSULTANT COMPANY LIMITED,盛天誠顧問有限公司,香港九龍觀塘巧明街116-118號萬年工業大廈8樓D28室,,
TC006653,OCRA (HONG KONG) LIMITED,傲華(香港)有限公司,"12/F, HENLEY BUILDING, 5 QUEEN'S ROAD CENTRAL, CENTRAL, HONG KONG",,
TC006654,OCRA (CHINA) LIMITED,傲華(中國)有限公司,"12/F, HENLEY BUILDING, 5 QUEEN'S ROAD CENTRAL, CENTRAL, HONG KONG",,
TC006655,FIRST SECRETARIES ASIA LIMITED,,"12/F, HENLEY BUILDING, 5 QUEEN'S ROAD CENTRAL, CENTRAL, HONG KONG",,
TC006656,EVA CAPITAL HOLDINGS COMPANY LIMITED,玖玖資本控股有限公司,"16/F, 579 NATHAN ROAD MONG KOK, KOWLOON, HONG KONG",,
TC006660,FORELAND TRUST LIMITED,新財道信托有限公司,"5/F, STANDARD CHARTERED BANK BUILDING, 4-4A DES VOEUX ROAD CENTRAL, HONG KONG",The licensee is a trust company registered under section 78(1) of the Trustee Ordinance (Cap. 29),持牌人屬根據《受託人條例》(第29章) 第78(1)條註冊的信託公司
TC006663,8S (TCSP) LIMITED,八方商務有限公司,"ROOM 108, 7/F, NEW EAST SUN INDUSTRIAL BUILDING, 18 SHING YIP STREET, KWUN TONG, KOWLOON, HONG KONG",,
TC006665,WS BUSINESS SERVICES LIMITED,偉誠會計稅務秘書有限公司,"FLAT A, 15/F,  GOLDFIELD INDUSTRIAL BUILDING, 144-150 TAI LIN PAI ROAD, KWAI CHUNG, NEW TERRITORIES, HONG KONG",,
TC006666,JOINTEK EASY SECRETARY LIMITED,駿逸秘書有限公司,"FLAT/ROOM H, 19/F, MAXGRAND PLAZA, 3 TAI YAU STREET, SAN PO KONG, KOWLOON, HONG KONG",,
TC006667,PRIME TREASURE REGISTRATION SERVICES LIMITED,百利達註冊服務有限公司,"SUITE 1507, 15/F, WING ON KOWLOON CENTRE, 345 NATHAN ROAD, JORDAN, KOWLOON, HONG KONG",,
TC006668,PIFM TWO LIMITED,,"20/F, 88 GLOUCESTER ROAD, WAN CHAI, HONG KONG",,
TC006669,PIFM ONE LIMITED,,"20/F, 88 GLOUCESTER ROAD, WAN CHAI, HONG KONG",,
TC006672,WINMAX CORPORATE SERVICES LIMITED,宏立企業咨詢有限公司,"UNIT 603A, 6/F, TOWER 1, ADMIRALTY CENTRE, 18 HARCOURT ROAD, ADMIRALTY, HONG KONG",,
TC006673,ASK CORPORATE SERVICES LIMITED,叁動企業服務有限公司,"ROOM 2201, 22/F, IUKI TOWER, 5O'BRIEN ROAD, WAN CHAI, HONG KONG",,
TC006675,CHENGWANGDA LIMITED,誠旺達有限公司,"ROOM A, 3/F, WING TAT COMMERCIAL BUILDING, 121 - 125 WING LOK STREET, SHEUNG WAN, HONG KONG",,
TC006676,ACCOUNTING BUSINESS CONSULTANT & COMPANY LIMITED,商業會計事務有限公司,"FLAT/RM 203A, 2/F, BRILL PLAZA, 82-84 TO KWA WAN ROAD, TO KWA WAN, KOWLOON, HONG KONG",,
TC006680,MATRIX CONNECTION LIMITED,邁思咨詢服務有限公司,"11/F, DAWNING HOUSE, 145 CONNAUGHT ROAD CENTRAL, CENTRAL, HONG KONG",,
TC006683,DEXIN BUSINESS (HK) LIMITED,德鑫商務(香港)有限公司,"FLAT E, 6/F, BLOCK 2, KIN HO INDUSTRIAL BUILDING, 14-24 AU PUI WAN STREET, FO TAN, NEW TERRITORIES, HONG KONG",,
TC006685,AOMENG INT'L BUSINESS LIMITED,奧盟國際商務有限公司,"UNIT 616, 6/F, KAM TEEM INDUSTRIAL BUILDING, 135 CONNAUGHT ROAD WEST, SAI WAN, HONG KONG",,
TC006686,EDM CORPORATE ADVISORY LIMITED,億達茂企業咨詢有限公司,"FLAT/ROOM 2103, 21/F, PORT 33, 33 TSEUK LUK STREET, SAN PO KONG, KOWLOON, HONG KONG",,
TC006687,HONGKONG H & J SECRETARY LIMITED,香港匯駿秘書有限公司,香港新界葵涌葵昌路26-38號豪華工業大廈23樓A座2306室,,
TC006689,POINT LINK TECHNOLOGY GLOBAL LIMITED,鏈點科技全球有限公司,"SHOP 92, 2/F, METRO SHAM SHUI, 226-242 CHEUNG SHA WAN ROAD, SHAM SHUI PO, KOWLOON, HONG KONG",,
TC006690,"CLJOY (HK) CO., LIMITED",中律璽悅(香港)有限公司,"OFFICE A, 8/F, WAH HEN COMMERCIAL CENTRE, 381-383 HENNESSY ROAD, WAN CHAI, HONG KONG",,
TC006693,PROS ADVISORS LIMITED,精心顧問有限公司,"ROOM 601, 6/F, BEVERLEY COMMERCIAL CENTRE, 87-105 CHATHAM ROAD SOUTH, TSIM SHA TSUI, KOWLOON, HONG KONG",,
TC006694,PORDA IPRO ADVISORY LIMITED,博達邁步諮詢有限公司,"FLAT/ROOM 1203B, 12/F, WORLD WIDE HOUSE, 19 DES VOEUX ROAD CENTRAL, CENTRAL, HONG KONG",,
TC006695,PERFECT BUSINESS SOLUTIONS LIMITED,臻萃商務有限公司,"ROOM 1007, 10/F, WAYSON COMMERCIAL BUILDING, 28 CONNAUGHT ROAD WEST, SHEUNG WAN, HONG KONG",,
TC006697,GRANTON ASIA QUEST LIMITED,,"21st Floor, CMA Building, 64 Connaught Road Central, Hong Kong ",,
TC006698,DANOK CORPORATE SERVICES LIMITED,丹諾商業服務有限公司,"UNIT 1211, 12/F, LUCKY CENTRE, 165-171 WAN CHAI ROAD, WAN CHAI, HONG KONG",,
TC006699,SYK LAUNCHING CORPORATE CONSULTANT LIMITED,浪澄企業顧問有限公司,"FLAT B, 23/F, HOUSTON INDUSTRIAL BUILDING, 32-40 WANG LUNG STREET, TSUEN WAN, NEW TERRITORIES, HONG KONG",,
TC006700,AEGIS CUSTODY COMPANY LIMITED,幣護有限公司,"12/F, ELITE CENTRE, 22 HUNG TO ROAD, KWUN TONG, KOWLOON, HONG KONG",,
TC006701,BONFI CORPORATE SERVICES LIMITED,俊誠商務有限公司,"FLAT/RM 2003-2004, 20/F, BLOCK 5, CHINA HONG KONG CITY, 33 CANTON ROAD, TSIM SHA TSUI, KOWLOON, HONG KONG",,
TC006703,SEASON BUSINESS SERVICES LIMITED,恒常商業服務有限公司,"UNIT 612, 6/F, CC WU BUILDING, 302-8 HENNESSY ROAD, WAN CHAI, HONG KONG",,
TC006704,ONE TRUST LIMITED,,"UNIT 1606, 16/F, TAI TUNG BUILDING, 8 FLEMING ROAD, WAN CHAI, HONG KONG",The licensee is a trust company registered under section 78(1) of the Trustee Ordinance (Cap. 29),持牌人屬根據《受託人條例》(第29章) 第78(1)條註冊的信託公司
TC006705,ARON BEST ACCOUNTANCY AND SECRETARIAL COMPANY LIMITED,雅朗會計秘書有限公司,"ROOM C & D, 10/F, MAX SHARE CENTRE, 367-373 KING'S ROAD, NORTH POINT, HONG KONG",,
TC006706,HONG KONG QILI SECRETARY SERVICE LIMITED,香港啟利秘書服務有限公司,香港九龍旺角花園街2-16號好景商業中心20樓12室,,
TC006708,KA PAK CONSULTANCY LIMITED,加柏顧問有限公司,"ROOM 36, FACTORY UNIT 1, 4/F, SING WIN FACTORY BUILDING, 15-17 SHING YIP STREET, KWUN TONG, KOWLOON, HONG KONG",,
TC006709,DOO CONSULTING LIMITED,都會咨詢有限公司,"UNIT A, 25/F, BLOCK B, BILLION CENTRE, 1 WANG KWONG ROAD, KOWLOON BAY, KOWLOON, HONG KONG",The licensee is a trust company registered under section 78(1) of the Trustee Ordinance (Cap. 29),持牌人屬根據《受託人條例》(第29章) 第78(1)條註冊的信託公司
TC006710,FIDELITY SERVICES LIMITED,永信專業商務有限公司,"ROOM 1519, 15/F, NAN FUNG CENTRE, 264-298 CASTLE PEAK ROAD, TSUEN WAN, NEW TERRITORIES, HONG KONG",,
TC006712,SHINE WOOD (HK) CORPORATE SERVICES LIMITED,璽木(香港)企業服務有限公司,"UNIT B32, 12/F, YAM HOP HING INDUSTRIAL BUILDING, 40-44 KWAI WING ROAD, KWAI CHUNG, NEW TERRITORIES,  HONG KONG",,
TC006713,MARKSMAN CORPORATE SERVICES LIMITED,晴熹商業服務有限公司,"UNIT 2004-6, 20/F, STRAND 50, 50 BONHAM STRAND, SHEUNG WAN, HONG KONG",,
TC006714,CHINESE WIN-WIN SECRETARIAL SERVICES LIMITED,華人雙贏秘書服務有限公司,"ROOM 05, 9/F, THE RAINBOW, 22 WANG YIP STREET SOUTH, YUEN LONG, NEW TERRITORIES, HONG KONG",,
TC006716,WORLD ENTERPRISE MANAGEMENT LIMITED,環宇企業管理有限公司,"FLAT 803, 8/F, EASEY COMMERCIAL BUILDING, 253-261 HENNESSY ROAD, WAN CHAI, HONG KONG",,
TC006717,CREDIGROUP FIDUCIARY SERVICES LIMITED,,"21/F, CMA BUILDING, 64 CONNAUGHT ROAD CENTRAL, CENTRAL, HONG KONG",,
TC006718,HANGXIN INTERNATIONAL FINANCIAL HOLDINGS LIMITED,航信國際金融控股集團有限公司,"FLAT/ROOM 821, 8/F, OCEAN CENTRE, HARBOUR CITY, 5 CANTON ROAD, TSIM SHA TSUI, KOWLOON, HONG KONG",,
TC006719,PAGE CROXON CORPORATE SERVICES LIMITED,沛彥企業策劃有限公司,"ROOM 2803, 28/F, TUNG WAI COMMERCIAL BUILDING, 109-111 GLOUCESTER ROAD, WAN CHAI, HONG KONG",,
TC006721,WORLD BUSINESS SECRETARY LIMITED,環宇商務秘書有限公司,"FLAT 803, 8/F, EASEY COMMERCIAL BUILDING, 253-261 HENNESSY ROAD, WAN CHAI, HONG KONG",,
TC006723,BH SECRETARY LIMITED,佰匯秘書有限公司,香港九龍觀塘開源道56號大眾工業大廈1樓101A室,,
TC006726,PRO-FICIENT GLOBAL LIMITED,,"FLAT/ROOM E, 10/F, REASON GROUP TOWER, 403 CASTLE PEAK ROAD, KWAI CHUNG, NEW TERRITORIES, HONG KONG",,
TC006727,ASIA LEADING CORPORATE SERVICES (HONG KONG) LIMITED,,"ROOM 5, FLAT 02-03, 20/F, EXPRESS PLAZA, 17- 19 CHATHAM ROAD SOUTH, TSIM SHA TSUI, KOWLOON, HONG KONG",,
TC006728,BUSINESS INTELLIGENCE REGISTERED AGENT (HONG KONG) LIMITED,,"ROOM 5, FLAT 02-03, 20/F, EMPRESS PLAZA, 17-19 CHATHAM ROAD SOUTH, TSIM SHA TSUI, KOWLOON, HONG KONG",,
TC006729,"VINI (HONG KONG) GROUP CO., LIMITED",香港威尼集團有限公司,"ROOM 4A, 19/F, WAH FAT INDUSTRIAL BUILDING, 10-14 KUNG YIP STREET BACK STAGE, KWAI CHUNG, NEW TERRITORIES, HONG KONG",,
TC006730,KAISER TRUST COMPANY LIMITED,嘉信信托有限公司,"FLAT/ROOM 2808-10, SHUN TAK CENTRE WEST TOWER, 168-200 CONNAUGHT ROAD CENTRAL, SHEUNG WAN, HONG KONG",The licensee is a trust company registered under section 78(1) of the Trustee Ordinance (Cap. 29),持牌人屬根據《受託人條例》(第29章) 第78(1)條註冊的信託公司
TC006731,LABEAR CORPORATE CONSULTANCY LIMITED,樂熊企業顧問有限公司,"ROOM 901, 9/F, LUCKY BUILDING, 39 WELLINGTON STREET, CENTRAL, HONG KONG",,
TC006732,PREMIERGCS LIMITED,,"SUITE 1804, 18/F, ST. GEORGE'S BUILDING, 2 ICE HOUSE STREET, CENTRAL, HONG KONG",,
TC006733,SOOWIN CONSULTING LIMITED,,"SUITE 1810, 18/F, CEO TOWER, 77 WING HONG STREET, CHEUNG SHA WAN, KOWLOON, HONG KONG",,
TC006735,THEDESK STRAND50 LIMITED,,"2/F-6/F, STRAND 50, 50 BONHAM STRAND EAST, SHEUNG WAN, HONG KONG",,
TC006736,CHAN FONG TUNG trading as BUSINESS CONNECT SECRETARIAL SERVICES COMPANY,陳芳東 經營 匯商秘書服務公司,"FLAT 1610T, 16/F, WAH FAT INDUSTRIAL BUILDING, 10-14 KUNG YIP STREET, KWAI CHUNG, NEW TERRITORIES, HONG KONG",,
TC006737,CHICHEUNG CONSULTANT LIMITED,志祥企業顧問有限公司,香港九龍旺角花園街2-16號好景商場1樓53號,,
TC006738,CLD NOMINEE LIMITED,徐劉代理人有限公司,"ROOM 703-704, 7/F, WING ON HOUSE, 71 DES VOEUX ROAD CENTRAL, CENTRAL, HONG KONG",,
TC006739,FINANCE TRUSTEE LIMITED,金融信託有限公司,"ROOM 902, 9/F, FAR EAST CONSORTIUM BUILDING, 121 DES VOEUX ROAD CENTRAL, HONG KONG",The licensee is a trust company registered under section 78(1) of the Trustee Ordinance (Cap. 29),持牌人屬根據《受託人條例》(第29章) 第78(1)條註冊的信託公司
TC006740,APAC ACCOUNTING & SECRETARIES LIMITED,亞太會計秘書服務有限公司,"5/F, BLISSFUL BUILDING, 243-247 DES VOEUX ROAD CENTRAL, SHEUNG WAN, HONG KONG",,
TC006741,I-REGISTRATION HONG KONG LIMITED,禧年國際有限公司,"FLAT/RM 828, 8/F, CHUN SHING FACTORY ESTATE, 85 KWAI FUK RD, KWAI CHUNG, NEW TERRITORIES, HONG KONG",,
TC006743,KMS SECRETARIAL LIMITED,,"UNIT 1, 11/F, FU FAI COMMERCIAL CENTRE, 27 HILLIER STREET, SHEUNG WAN, HONG KONG",,
TC006744,PIROLA ADVISORY HONG KONG LIMITED,,"ROOM B, 17/F, WYNDHAM PLACE, 44 WYNDHAM STREET, CENTRAL, HONG KONG",,
TC006746,TRIPLE A CORPORATE SERVICES LIMITED,,"ROOM 2602-3, 26/F, HOPEWELL CENTRE, 183 QUEEN'S ROAD EAST, WAN CHAI, HONG KONG",,
TC006748,KCC SECRETARIAL SERVICES LIMITED,美思秘書服務有限公司,"UNIT 603A, 6/F, TOWER 1 , ADMIRALTY CENTRE, 18 HARCOURT ROAD, ADMIRALTY, HONG KONG",,
TC006749,WISELY CORPORATE SERVICES LIMITED,智達萊企業服務有限公司,"UNIT 804, 8/F, 135 BONHAM STRAND TRADE CENTRE, 135 BONHAM STRAND, SHEUNG WAN, HONG KONG",,
TC006751,SMITH BARNEY PROFESSIONAL SERVICE LIMITED,美邦專業服務有限公司,"UNIT 505B, 5/F, FREE TRADE CENTRE, 49 TSUN YIP STREET, KWUN TONG, KOWLOON, HONG KONG",,
TC006753,WPG (ASIA) LIMITED,國誠（亞洲）有限公司,"SUITE 2401, 24/F, CHINA INSURANCE GROUP BUILDING, 141 DES VOEUX ROAD CENTRAL, CENTRAL, HONG KONG",,
TC006755,JOYFUL CORE LIMITED,盈雅有限公司,"SUITE 2401, 24/F, CHINA INSURANCE GROUP BUILDING, 141 DES VOEUX ROAD CENTRAL, CENTRAL, HONG KONG",,
TC006757,HK QWY SECRETARY SERVICES LIMITED,香港企無憂秘書服務有限公司,香港九龍尖沙咀漆咸道南87-105號百利商業中心5樓506室,,
TC006759,3E ACCOUNTING LIMITED,三屹會計有限公司,"2/F, TOWER 1, TERN CENTRE, 237 QUEEN'S ROAD CENTRAL, SHEUNG WAN, HONG KONG",,
TC006760,HUGO CAPITAL INVESTMENT LIMITED,鴻都投資有限公司,"10/F, GREAT SMART TOWER, 230 WANCHAI ROAD, WAN CHAI, HONG KONG",,
TC006761,KWAI SANG GROUP LIMITED,桂燊集團有限公司,"UNIT C, 11/F, CNT TOWER, 338 HENNESSY ROAD, WAN CHAI, HONG KONG",,
TC006762,"HK FHS INVESTMENT MANAGEMENT CO., LIMITED",香港豐恒晟投資管理有限公司,"ROOM F, 8/F, WANG CHEONG BUILDING, 251 RECLAMATION STREET, MONG KOK, KOWLOON, HONG KONG",,
TC006763,WISE INTERNATIONAL CONSULTANT LIMITED,威盛國際顧問有限公司,"FLAT/ROOM 1301, 13/F, TUNG CHUN COMMERCIAL CENTRE, 438-444 SHANGHAI STREET, MONG KOK, KOWLOON, HONG KONG",,
TC006765,CEO SUITE LIMITED,,"UNIT 701-708, 7/F, K11 ATELIER, VICTORIA DOCKSIDE, 18 SALISBURY ROAD, TSIM SHA TSUI, KOWLOON, HONG KONG",,
TC006766,C&M SERVICES COMPANY LIMITED,,"FLAT/ROOM 8, 11/F, STERLING CENTRE, 11 CHEUNG YUE STREET, CHEUNG SHA WAN, KOWLOON, HONG KONG",,
TC006767,COMMERCIAL HOLDINGS LIMITED,,"FLAT A-D, 3/F, JONSIM PLACE, 228 QUEEN'S ROAD EAST, WAN CHAI, HONG KONG",,
TC006769,1 KPH & ASSOCIATES LIMITED,金珀國際商務秘書有限公司,"ROOM 703, 7/F, 131-132 CONNAUGHT ROAD WEST, SAI WAN, HONG KONG",,
TC006770,PARTNERSHIP CORPORATE SERVICES LIMITED,,"FLAT/ROOM 1606, 16/F, TOWER II, ADMIRALTY CENTRE, 18 HARCOURT ROAD, ADMIRALTY, HONG KONG",,
TC006771,FIRST DIGITAL TRUST LIMITED,,"ROOM 4001, 40/F, TOWER ONE, LIPPO CENTRE, 89 QUEENSWAY, HONG KONG",The licensee is a trust company registered under section 78(1) of the Trustee Ordinance (Cap. 29),持牌人屬根據《受託人條例》(第29章) 第78(1)條註冊的信託公司
TC006772,CORNWALL ONE LIMITED,大一同創有限公司,"FLAT/ROOM B17, 10/F, BAMBOOS CENTRE, 52 HUNG TO ROAD, KWUN TONG, KOWLOON, HONG KONG",,
TC006773,SUNNY CAPITAL HOLDINGS LIMITED,永晴資產有限公司,"ROOM 127, 12/F, SOMPTUEUX CENTRAL, 52 WELLINGTON STREET, CENTRAL, HONG KONG",,
TC006774,T NEREID LIMITED,,"14/F, GOLDEN CENTRE, 188 DES VOEUX ROAD CENTRAL, CENTRAL, HONG KONG",,
TC006775,T NESO LIMITED,,"14/F, GOLDEN CENTRE, 188 DES VOEUX ROAD CENTRAL, CENTRAL, HONG KONG",,
TC006776,T LARISSA LIMITED,,"14/F, GOLDEN CENTRE, 188 DES VOEUX ROAD CENTRAL, CENTRAL, HONG KONG",,
TC006778,T GALATEA LIMITED,,"14/F, GOLDEN CENTRE, 188 DES VOEUX ROAD CENTRAL, CENTRAL, HONG KONG",,
TC006779,WPG SECRETARIAL SERVICES LIMITED,國誠秘書服務有限公司,"UNIT E, 4/F, HARVEST BUILDING, 29-37 WING KUT STREET, CENTRAL, HONG KONG",,
TC006780,GARAGE HOLDINGS LIMITED,,"21-23/F, ON BUILDING, 162 QUEEN'S ROAD CENTRAL, CENTRAL, HONG KONG",,
TC006781,HK SECRETARIAL CONSULTANTS LIMITED,香港秘書顧問有限公司,"BLOCK H, 5/F, PHASE 3, KWUN TONG INDUSTRIAL CENTRE, 448-458 KWUN TONG ROAD, KWUN TONG, KOWLOON, HONG KONG",,
TC006783,LINKS CONSULTING LIMITED,駿昇管理諮詢有限公司,"UNIT 1801, OFFICE PLUS @WAN CHAI, 303 HENNESSY ROAD, WAN CHAI, HONG KONG",,
TC006784,XUMIAO INTERNATIONAL LIMITED,香港旭淼國際有限公司,"WORKSHOP 60, 3/F, BLOCK A, EAST SUN INDUSTRIAL CENTRE, 16 SHING YIP STREET, KWUN TONG, KOWLOON, HONG KONG",,
TC006786,PIUS SECRETARIAL SERVICES LIMITED,沛達思秘書服務有限公司,"ROOM B, 16/F, SUCCESS COMMERCIAL BUILDING, 245-251 HENNESSY ROAD, WAN CHAI, HONG KONG",,
TC006787,FOUNTAIN CONSULTING LIMITED,,"ROOM 725, 7/F, LIVEN HOUSE, 61-63 KING YIP STREET, KWUN TONG, KOWLOON, HONG KONG",,
TC006788,AB SERVICES LIMITED,華創服務有限公司,"ROOM 1209, 12/F, C C WU BUILDING, 302-308 HENNESSY ROAD, WAN CHAI, HONG KONG",,
TC006789,MATRIX TRUST COMPANY LIMITED,,"ROOM 2410, 24/F, CHINA RESOURCES BUILDING, 26 HARBOUR ROAD, WAN CHAI, HONG KONG",The licensee is a trust company registered under section 78(1) of the Trustee Ordinance (Cap. 29),持牌人屬根據《受託人條例》(第29章) 第78(1)條註冊的信託公司
TC006792,SHAMMO LIMITED,,"FLAT 15, 4/F, ELITE INDUSTRIAL CENTRE, 883 CHEUNG SHA WAN ROAD, CHEUNG SHA WAN, KOWLOON, HONG KONG",,
TC006793,DT CONSULTING LIMITED,龍騰顧問有限公司,"2/F, WEST WING, 822 LAI CHI KOK ROAD, CHEUNG SHA WAN, KOWLOON, HONG KONG",,
TC006794,AIGER CONSULTANCY LIMITED,安極咨詢有限公司,"ROOM B, 21/F, HOI ON COMMERCIAL BUILDING, 8 MUI FONG STREET, SAI YING PUN, HONG KONG",,
TC006795,SLDS CONSULTING COMPANY LIMITED,思達顧問有限公司,"FLAT/ROOM 19, 12/F, SHATIN GALLERIA, 18-24 SHAN MEI STREET, FO TAN, NEW TERRITORIES, HONG KONG",,
TC006796,STAR JOYFUL LIMITED,,"1/F, FAR EAST CONSORTIUM BUILDING, 121 DES VOEUX ROAD CENTRAL, CENTRAL, HONG KONG",,
TC006797,HUMMINGBIRD ASIA LIMITED,,"FLAT/ROOM 3418, 34/F, TWO PACIFIC PLACE, 88 QUEENSWAY, ADMIRALTY, HONG KONG",,
TC006798,HK HENGHUI BUSINESS CONSULTATION LIMITED,香港恒輝商務咨詢有限公司,香港九龍尖沙咀漆咸圍2-4號金時商業大廈13樓1309室,,
TC006799,ETRADESUPPORT.COM.HK LIMITED,電子貿易支援有限公司,"HOUSE NO.11, FAIRVIEW PARK, FIRST STREET, SECTION I, YUEN LONG, NEW TERRITORIES, HONG KONG",,
TC006801,DEVONSHIRE SERVICES LIMITED,,"UNIT 13, G/F, SHING LEE SHOPPING ARCADE, 8 WING KUT STREET, CENTRAL, HONG KONG",,
TC006802,HONG KONG ZHUOXIN ACCOUNTANTS & SECRETARIES LIMITED,香港卓信會計秘書事務所有限公司,"ROOM 1002, 10/F, EASEY COMMERCIAL BUILDING, 253-261 HENNESSY ROAD, WAN CHAI, HONG KONG",,
TC006803,WE SERVICES LIMITED,,"ROOM 1701A, 17/F, TOWER 1, CHINA HONG KONG CITY, 33 CANTON ROAD, TSIM SHA TSUI, KOWLOON, HONG KONG",,
TC006804,VISION PROFESSIONAL ENTERPRISE COMPANY LIMITED,景生專業服務有限公司,"ROOM B, 5/F, CENTRE MARK II, 305-313 QUEEN'S ROAD CENTRAL,CENTRAL, HONG KONG",,
TC006806,"AUWIN (H.K.) CO., LIMITED",金栢利(香港)有限公司,香港九龍尖沙咀彌敦道132號美麗華大廈十樓1001室,,
